COLLOCATES	WORDS	SPAN	CORPUS	SENTENCE_NUM	MATCHED_SENTENCE
meluap	senang	'2	corp_iWeb2012_1M	stn._931346	ke dua menularkan dunia maya pada mahasiswa excitement atau rasa <node>senang</node> yang <colloc span=2>meluap</colloc> karena mengenal system surat elektronik baru tersebut membuat aku berani berkenalan dengan banyak staf pengajar dari luar negeri
karena	senang	'3	corp_iWeb2012_1M	stn._931346	ke dua menularkan dunia maya pada mahasiswa excitement atau rasa <node>senang</node> yang meluap <colloc span=3>karena</colloc> mengenal system surat elektronik baru tersebut membuat aku berani berkenalan dengan banyak staf pengajar dari luar negeri
mengenal	senang	'4	corp_iWeb2012_1M	stn._931346	ke dua menularkan dunia maya pada mahasiswa excitement atau rasa <node>senang</node> yang meluap karena <colloc span=4>mengenal</colloc> system surat elektronik baru tersebut membuat aku berani berkenalan dengan banyak staf pengajar dari luar negeri
awal	senang	'-4	corp_iWeb2012_1M	stn._936553	oberg 1960 dalam ward 2001 menjelaskan bahwa reaksi culture shock terdiri dari empat fase yaitu the honeymoon yang menekankan pada reaksi <colloc span=-4>awal</colloc> individu yaitu perasaan <node>senang</node> kecewa terpesona dan antusias
individu	senang	'-3	corp_iWeb2012_1M	stn._936553	oberg 1960 dalam ward 2001 menjelaskan bahwa reaksi culture shock terdiri dari empat fase yaitu the honeymoon yang menekankan pada reaksi awal <colloc span=-3>individu</colloc> yaitu perasaan <node>senang</node> kecewa terpesona dan antusias
yaitu	senang	'-2	corp_iWeb2012_1M	stn._936553	oberg 1960 dalam ward 2001 menjelaskan bahwa reaksi culture shock terdiri dari empat fase yaitu the honeymoon yang menekankan pada reaksi awal individu <colloc span=-2>yaitu</colloc> perasaan <node>senang</node> kecewa terpesona dan antusias
perasaan	senang	'-1	corp_iWeb2012_1M	stn._936553	oberg 1960 dalam ward 2001 menjelaskan bahwa reaksi culture shock terdiri dari empat fase yaitu the honeymoon yang menekankan pada reaksi awal individu yaitu <colloc span=-1>perasaan</colloc> <node>senang</node> kecewa terpesona dan antusias
kecewa	senang	'1	corp_iWeb2012_1M	stn._936553	oberg 1960 dalam ward 2001 menjelaskan bahwa reaksi culture shock terdiri dari empat fase yaitu the honeymoon yang menekankan pada reaksi awal individu yaitu perasaan <node>senang</node> <colloc span=1>kecewa</colloc> terpesona dan antusias
terpesona	senang	'2	corp_iWeb2012_1M	stn._936553	oberg 1960 dalam ward 2001 menjelaskan bahwa reaksi culture shock terdiri dari empat fase yaitu the honeymoon yang menekankan pada reaksi awal individu yaitu perasaan <node>senang</node> kecewa <colloc span=2>terpesona</colloc> dan antusias
dan	senang	'3	corp_iWeb2012_1M	stn._936553	oberg 1960 dalam ward 2001 menjelaskan bahwa reaksi culture shock terdiri dari empat fase yaitu the honeymoon yang menekankan pada reaksi awal individu yaitu perasaan <node>senang</node> kecewa terpesona <colloc span=3>dan</colloc> antusias
antusias	senang	'4	corp_iWeb2012_1M	stn._936553	oberg 1960 dalam ward 2001 menjelaskan bahwa reaksi culture shock terdiri dari empat fase yaitu the honeymoon yang menekankan pada reaksi awal individu yaitu perasaan <node>senang</node> kecewa terpesona dan <colloc span=4>antusias</colloc>
resah	senang	'-2	corp_iWeb2012_1M	stn._945602	<colloc span=-2>resah</colloc> takut <node>senang</node> dll itulah perasaan yang saya rasakan sebelum berangkat ke negara tujuan yaitu singapore dan malaysia
takut	senang	'-1	corp_iWeb2012_1M	stn._945602	resah <colloc span=-1>takut</colloc> <node>senang</node> dll itulah perasaan yang saya rasakan sebelum berangkat ke negara tujuan yaitu singapore dan malaysia
dll	senang	'1	corp_iWeb2012_1M	stn._945602	resah takut <node>senang</node> <colloc span=1>dll</colloc> itulah perasaan yang saya rasakan sebelum berangkat ke negara tujuan yaitu singapore dan malaysia
itulah	senang	'2	corp_iWeb2012_1M	stn._945602	resah takut <node>senang</node> dll <colloc span=2>itulah</colloc> perasaan yang saya rasakan sebelum berangkat ke negara tujuan yaitu singapore dan malaysia
perasaan	senang	'3	corp_iWeb2012_1M	stn._945602	resah takut <node>senang</node> dll itulah <colloc span=3>perasaan</colloc> yang saya rasakan sebelum berangkat ke negara tujuan yaitu singapore dan malaysia
yang	senang	'4	corp_iWeb2012_1M	stn._945602	resah takut <node>senang</node> dll itulah perasaan <colloc span=4>yang</colloc> saya rasakan sebelum berangkat ke negara tujuan yaitu singapore dan malaysia
keadaan	senang	'-4	corp_iWeb2012_1M	stn._952353	4 ekspresif tindak ujaran yang dipakai oleh pembicara bila dia ingin menyatakan <colloc span=-4>keadaan</colloc> psikologisnya seperti perasaan <node>senang</node> bahagia atau pun sedih
psikologisnya	senang	'-3	corp_iWeb2012_1M	stn._952353	4 ekspresif tindak ujaran yang dipakai oleh pembicara bila dia ingin menyatakan keadaan <colloc span=-3>psikologisnya</colloc> seperti perasaan <node>senang</node> bahagia atau pun sedih
seperti	senang	'-2	corp_iWeb2012_1M	stn._952353	4 ekspresif tindak ujaran yang dipakai oleh pembicara bila dia ingin menyatakan keadaan psikologisnya <colloc span=-2>seperti</colloc> perasaan <node>senang</node> bahagia atau pun sedih
perasaan	senang	'-1	corp_iWeb2012_1M	stn._952353	4 ekspresif tindak ujaran yang dipakai oleh pembicara bila dia ingin menyatakan keadaan psikologisnya seperti <colloc span=-1>perasaan</colloc> <node>senang</node> bahagia atau pun sedih
bahagia	senang	'1	corp_iWeb2012_1M	stn._952353	4 ekspresif tindak ujaran yang dipakai oleh pembicara bila dia ingin menyatakan keadaan psikologisnya seperti perasaan <node>senang</node> <colloc span=1>bahagia</colloc> atau pun sedih
atau	senang	'2	corp_iWeb2012_1M	stn._952353	4 ekspresif tindak ujaran yang dipakai oleh pembicara bila dia ingin menyatakan keadaan psikologisnya seperti perasaan <node>senang</node> bahagia <colloc span=2>atau</colloc> pun sedih
pun	senang	'3	corp_iWeb2012_1M	stn._952353	4 ekspresif tindak ujaran yang dipakai oleh pembicara bila dia ingin menyatakan keadaan psikologisnya seperti perasaan <node>senang</node> bahagia atau <colloc span=3>pun</colloc> sedih
sedih	senang	'4	corp_iWeb2012_1M	stn._952353	4 ekspresif tindak ujaran yang dipakai oleh pembicara bila dia ingin menyatakan keadaan psikologisnya seperti perasaan <node>senang</node> bahagia atau pun <colloc span=4>sedih</colloc>
logika	senang	'-4	corp_iWeb2012_1M	stn._965986	sasaran utamanya bukan pada intelektual dan <colloc span=-4>logika</colloc> saja melainkan rasa <node>senang</node> dan estetika
saja	senang	'-3	corp_iWeb2012_1M	stn._965986	sasaran utamanya bukan pada intelektual dan logika <colloc span=-3>saja</colloc> melainkan rasa <node>senang</node> dan estetika
melainkan	senang	'-2	corp_iWeb2012_1M	stn._965986	sasaran utamanya bukan pada intelektual dan logika saja <colloc span=-2>melainkan</colloc> rasa <node>senang</node> dan estetika
rasa	senang	'-1	corp_iWeb2012_1M	stn._965986	sasaran utamanya bukan pada intelektual dan logika saja melainkan <colloc span=-1>rasa</colloc> <node>senang</node> dan estetika
dan	senang	'1	corp_iWeb2012_1M	stn._965986	sasaran utamanya bukan pada intelektual dan logika saja melainkan rasa <node>senang</node> <colloc span=1>dan</colloc> estetika
estetika	senang	'2	corp_iWeb2012_1M	stn._965986	sasaran utamanya bukan pada intelektual dan logika saja melainkan rasa <node>senang</node> dan <colloc span=2>estetika</colloc>
positip	senang	'-4	corp_iWeb2012_1M	stn._973873	sikap pasrah serupa itu akan memberikan sikap optimis pada seseorang sehingga akan muncul perasaan <colloc span=-4>positip</colloc> seperti bahagia rasa <node>senang</node> puas merasa sukses merasa dicintai atau rasa aman
seperti	senang	'-3	corp_iWeb2012_1M	stn._973873	sikap pasrah serupa itu akan memberikan sikap optimis pada seseorang sehingga akan muncul perasaan positip <colloc span=-3>seperti</colloc> bahagia rasa <node>senang</node> puas merasa sukses merasa dicintai atau rasa aman
bahagia	senang	'-2	corp_iWeb2012_1M	stn._973873	sikap pasrah serupa itu akan memberikan sikap optimis pada seseorang sehingga akan muncul perasaan positip seperti <colloc span=-2>bahagia</colloc> rasa <node>senang</node> puas merasa sukses merasa dicintai atau rasa aman
rasa	senang	'-1	corp_iWeb2012_1M	stn._973873	sikap pasrah serupa itu akan memberikan sikap optimis pada seseorang sehingga akan muncul perasaan positip seperti bahagia <colloc span=-1>rasa</colloc> <node>senang</node> puas merasa sukses merasa dicintai atau rasa aman
puas	senang	'1	corp_iWeb2012_1M	stn._973873	sikap pasrah serupa itu akan memberikan sikap optimis pada seseorang sehingga akan muncul perasaan positip seperti bahagia rasa <node>senang</node> <colloc span=1>puas</colloc> merasa sukses merasa dicintai atau rasa aman
merasa	senang	'2	corp_iWeb2012_1M	stn._973873	sikap pasrah serupa itu akan memberikan sikap optimis pada seseorang sehingga akan muncul perasaan positip seperti bahagia rasa <node>senang</node> puas <colloc span=2>merasa</colloc> sukses merasa dicintai atau rasa aman
sukses	senang	'3	corp_iWeb2012_1M	stn._973873	sikap pasrah serupa itu akan memberikan sikap optimis pada seseorang sehingga akan muncul perasaan positip seperti bahagia rasa <node>senang</node> puas merasa <colloc span=3>sukses</colloc> merasa dicintai atau rasa aman
merasa	senang	'4	corp_iWeb2012_1M	stn._973873	sikap pasrah serupa itu akan memberikan sikap optimis pada seseorang sehingga akan muncul perasaan positip seperti bahagia rasa <node>senang</node> puas merasa sukses <colloc span=4>merasa</colloc> dicintai atau rasa aman
bisa	senang	'-4	corp_iWeb2012_1M	stn._980768	<colloc span=-4>bisa</colloc> tertawa dan berekspresi <node>senang</node> terhadap kejadian yang menyenangkan mampu menatap dirinya dalam cermin dengan ekspresi senang
tertawa	senang	'-3	corp_iWeb2012_1M	stn._980768	bisa <colloc span=-3>tertawa</colloc> dan berekspresi <node>senang</node> terhadap kejadian yang menyenangkan mampu menatap dirinya dalam cermin dengan ekspresi senang
dan	senang	'-2	corp_iWeb2012_1M	stn._980768	bisa tertawa <colloc span=-2>dan</colloc> berekspresi <node>senang</node> terhadap kejadian yang menyenangkan mampu menatap dirinya dalam cermin dengan ekspresi senang
berekspresi	senang	'-1	corp_iWeb2012_1M	stn._980768	bisa tertawa dan <colloc span=-1>berekspresi</colloc> <node>senang</node> terhadap kejadian yang menyenangkan mampu menatap dirinya dalam cermin dengan ekspresi senang
terhadap	senang	'1	corp_iWeb2012_1M	stn._980768	bisa tertawa dan berekspresi <node>senang</node> <colloc span=1>terhadap</colloc> kejadian yang menyenangkan mampu menatap dirinya dalam cermin dengan ekspresi senang
kejadian	senang	'2	corp_iWeb2012_1M	stn._980768	bisa tertawa dan berekspresi <node>senang</node> terhadap <colloc span=2>kejadian</colloc> yang menyenangkan mampu menatap dirinya dalam cermin dengan ekspresi senang
yang	senang	'3	corp_iWeb2012_1M	stn._980768	bisa tertawa dan berekspresi <node>senang</node> terhadap kejadian <colloc span=3>yang</colloc> menyenangkan mampu menatap dirinya dalam cermin dengan ekspresi senang
menyenangkan	senang	'4	corp_iWeb2012_1M	stn._980768	bisa tertawa dan berekspresi <node>senang</node> terhadap kejadian yang <colloc span=4>menyenangkan</colloc> mampu menatap dirinya dalam cermin dengan ekspresi senang
dalam	senang	'-4	corp_iWeb2012_1M	stn._980768	bisa tertawa dan berekspresi senang terhadap kejadian yang menyenangkan mampu menatap dirinya <colloc span=-4>dalam</colloc> cermin dengan ekspresi <node>senang</node>
cermin	senang	'-3	corp_iWeb2012_1M	stn._980768	bisa tertawa dan berekspresi senang terhadap kejadian yang menyenangkan mampu menatap dirinya dalam <colloc span=-3>cermin</colloc> dengan ekspresi <node>senang</node>
dengan	senang	'-2	corp_iWeb2012_1M	stn._980768	bisa tertawa dan berekspresi senang terhadap kejadian yang menyenangkan mampu menatap dirinya dalam cermin <colloc span=-2>dengan</colloc> ekspresi <node>senang</node>
ekspresi	senang	'-1	corp_iWeb2012_1M	stn._980768	bisa tertawa dan berekspresi senang terhadap kejadian yang menyenangkan mampu menatap dirinya dalam cermin dengan <colloc span=-1>ekspresi</colloc> <node>senang</node>
spontan	senang	'-4	corp_iWeb2012_1M	stn._984781	ketika ia melahirkan bayinya secara <colloc span=-4>spontan</colloc> ia diliputi rasa <node>senang</node> dan suka memamerkan pada teman-temannya
ia	senang	'-3	corp_iWeb2012_1M	stn._984781	ketika ia melahirkan bayinya secara spontan <colloc span=-3>ia</colloc> diliputi rasa <node>senang</node> dan suka memamerkan pada teman-temannya
diliputi	senang	'-2	corp_iWeb2012_1M	stn._984781	ketika ia melahirkan bayinya secara spontan ia <colloc span=-2>diliputi</colloc> rasa <node>senang</node> dan suka memamerkan pada teman-temannya
rasa	senang	'-1	corp_iWeb2012_1M	stn._984781	ketika ia melahirkan bayinya secara spontan ia diliputi <colloc span=-1>rasa</colloc> <node>senang</node> dan suka memamerkan pada teman-temannya
dan	senang	'1	corp_iWeb2012_1M	stn._984781	ketika ia melahirkan bayinya secara spontan ia diliputi rasa <node>senang</node> <colloc span=1>dan</colloc> suka memamerkan pada teman-temannya
suka	senang	'2	corp_iWeb2012_1M	stn._984781	ketika ia melahirkan bayinya secara spontan ia diliputi rasa <node>senang</node> dan <colloc span=2>suka</colloc> memamerkan pada teman-temannya
memamerkan	senang	'3	corp_iWeb2012_1M	stn._984781	ketika ia melahirkan bayinya secara spontan ia diliputi rasa <node>senang</node> dan suka <colloc span=3>memamerkan</colloc> pada teman-temannya
pada	senang	'4	corp_iWeb2012_1M	stn._984781	ketika ia melahirkan bayinya secara spontan ia diliputi rasa <node>senang</node> dan suka memamerkan <colloc span=4>pada</colloc> teman-temannya
dukungan	senang	'-4	corp_iWeb2012_1M	stn._986917	ahmad muslim dan ibnu majah dari abu darda mengakui <colloc span=-4>dukungan</colloc> ikhwah dalam keadaan <node>senang</node> dan susah sebagai ungkapan rasa bahwa kekuatannya sendiri tidak akan berarti dalam kehidupan
ikhwah	senang	'-3	corp_iWeb2012_1M	stn._986917	ahmad muslim dan ibnu majah dari abu darda mengakui dukungan <colloc span=-3>ikhwah</colloc> dalam keadaan <node>senang</node> dan susah sebagai ungkapan rasa bahwa kekuatannya sendiri tidak akan berarti dalam kehidupan
dalam	senang	'-2	corp_iWeb2012_1M	stn._986917	ahmad muslim dan ibnu majah dari abu darda mengakui dukungan ikhwah <colloc span=-2>dalam</colloc> keadaan <node>senang</node> dan susah sebagai ungkapan rasa bahwa kekuatannya sendiri tidak akan berarti dalam kehidupan
keadaan	senang	'-1	corp_iWeb2012_1M	stn._986917	ahmad muslim dan ibnu majah dari abu darda mengakui dukungan ikhwah dalam <colloc span=-1>keadaan</colloc> <node>senang</node> dan susah sebagai ungkapan rasa bahwa kekuatannya sendiri tidak akan berarti dalam kehidupan
dan	senang	'1	corp_iWeb2012_1M	stn._986917	ahmad muslim dan ibnu majah dari abu darda mengakui dukungan ikhwah dalam keadaan <node>senang</node> <colloc span=1>dan</colloc> susah sebagai ungkapan rasa bahwa kekuatannya sendiri tidak akan berarti dalam kehidupan
susah	senang	'2	corp_iWeb2012_1M	stn._986917	ahmad muslim dan ibnu majah dari abu darda mengakui dukungan ikhwah dalam keadaan <node>senang</node> dan <colloc span=2>susah</colloc> sebagai ungkapan rasa bahwa kekuatannya sendiri tidak akan berarti dalam kehidupan
sebagai	senang	'3	corp_iWeb2012_1M	stn._986917	ahmad muslim dan ibnu majah dari abu darda mengakui dukungan ikhwah dalam keadaan <node>senang</node> dan susah <colloc span=3>sebagai</colloc> ungkapan rasa bahwa kekuatannya sendiri tidak akan berarti dalam kehidupan
ungkapan	senang	'4	corp_iWeb2012_1M	stn._986917	ahmad muslim dan ibnu majah dari abu darda mengakui dukungan ikhwah dalam keadaan <node>senang</node> dan susah sebagai <colloc span=4>ungkapan</colloc> rasa bahwa kekuatannya sendiri tidak akan berarti dalam kehidupan
tadi	ceria	'-4	corp_iMxd2012_1M	stn._49847	<colloc span=-4>tadi</colloc> uzir sikit punya <node>ceria</node> melayan tamu
uzir	ceria	'-3	corp_iMxd2012_1M	stn._49847	tadi <colloc span=-3>uzir</colloc> sikit punya <node>ceria</node> melayan tamu
sikit	ceria	'-2	corp_iMxd2012_1M	stn._49847	tadi uzir <colloc span=-2>sikit</colloc> punya <node>ceria</node> melayan tamu
punya	ceria	'-1	corp_iMxd2012_1M	stn._49847	tadi uzir sikit <colloc span=-1>punya</colloc> <node>ceria</node> melayan tamu
melayan	ceria	'1	corp_iMxd2012_1M	stn._49847	tadi uzir sikit punya <node>ceria</node> <colloc span=1>melayan</colloc> tamu
tamu	ceria	'2	corp_iMxd2012_1M	stn._49847	tadi uzir sikit punya <node>ceria</node> melayan <colloc span=2>tamu</colloc>
masih	ceria	'-4	corp_iMxd2012_1M	stn._64851	masih sama ia <colloc span=-4>masih</colloc> hyesung yang selalu <node>ceria</node>
hyesung	ceria	'-3	corp_iMxd2012_1M	stn._64851	masih sama ia masih <colloc span=-3>hyesung</colloc> yang selalu <node>ceria</node>
yang	ceria	'-2	corp_iMxd2012_1M	stn._64851	masih sama ia masih hyesung <colloc span=-2>yang</colloc> selalu <node>ceria</node>
selalu	ceria	'-1	corp_iMxd2012_1M	stn._64851	masih sama ia masih hyesung yang <colloc span=-1>selalu</colloc> <node>ceria</node>
jua	ceria	'-4	corp_iMxd2012_1M	stn._216998	malam <colloc span=-4>jua</colloc> berlalu dengan penuh <node>ceria</node>
