COLLOCATES	WORDS	SPAN	CORPUS	SENTENCE_NUM	MATCHED_SENTENCE
staf	senang	'4	corp_iNews2008_300K	stn._89487	seperti itu menggambarkan rasa <node>senang</node> dan malu kata <colloc span=4>staf</colloc>
dan	senang	'4	corp_iNews2008_300K	stn._94833	akan diraih adalah perasaan <node>senang</node> karena bersepeda bersama-sama <colloc span=4>dan</colloc>
jelas	senang	'4	corp_iNews2008_300K	stn._147689	NA NA NA rasa <node>senang</node> dan optimis terlihat <colloc span=4>jelas</colloc>
dapat	senang	'4	corp_iNews2008_300K	stn._209556	NA NA NA NA <node>senang</node> dan bangga tak <colloc span=4>dapat</colloc>
lebih	senang	'4	corp_iNews2008_300K	stn._245165	mode dan meningkatnya rasa <node>senang</node> kepada pria yang <colloc span=4>lebih</colloc>
makan	senang	'4	corp_iNews2008_300K	stn._248687	tersebut terkait dengan perasaan <node>senang</node> yang berasal dari <colloc span=4>makan</colloc>
dari	senang	'4	corp_iNews2009_300K	stn._238600	NA NA NA rasa <node>senang</node> juga menyelimuti cessa <colloc span=4>dari</colloc>
waktu	senang	'4	corp_iNews2009_300K	stn._249152	berbagi dalam sedih dan <node>senang</node> serta dapat menghabiskan <colloc span=4>waktu</colloc>
anda	senang	'4	corp_iNews2010_300K	stn._17289	dikenal sebagai hormon perasaan <node>senang</node> yang bisa membantu <colloc span=4>anda</colloc>
pelatih	senang	'4	corp_iNews2010_300K	stn._23336	tetapi villa mengungkapkan perasaan <node>senang</node> dan bersyukur karena <colloc span=4>pelatih</colloc>
yang	senang	'4	corp_iNews2010_300K	stn._237473	berperan penting pada perasaan <node>senang</node> dan pengalaman mood <colloc span=4>yang</colloc>
emas	senang	'4	corp_iNews2011_300K	stn._42481	myanmar pulang dengan perasaan <node>senang</node> karena mampu memborong <colloc span=4>emas</colloc>
menjanjikan	senang	'4	corp_iNews2011_300K	stn._212343	 saya pasti sangat <node>senang</node> bahwa peter telah <colloc span=4>menjanjikan</colloc>
ke	senang	'4	corp_iNews2011_300K	stn._279540	anak didik dengan rasa <node>senang</node> dan menumbuhkan kreativitas <colloc span=4>ke</colloc>
maksimal	senang	'4	corp_iNews2012_300K	stn._43465	NA  kami cukup <node>senang</node> bisa meraih hasil <colloc span=4>maksimal</colloc>
melakukan	senang	'4	corp_iNews2012_300K	stn._88167	NA NA NA  <node>senang</node> bercampur khawatir setelah <colloc span=4>melakukan</colloc>
seperti	senang	'4	corp_iNews2012_300K	stn._109501	NA NA tapi saya <node>senang</node> bisa melewati pertandingan <colloc span=4>seperti</colloc>
tidak	senang	'4	corp_iNews2012_300K	stn._116280	untuk menghindari luapan rasa <node>senang</node> yang berlebihan dan <colloc span=4>tidak</colloc>
katanya	senang	'4	corp_iNews2012_300K	stn._185178	dari stadion dengan rasa <node>senang</node> karena sfc menang <colloc span=4>katanya</colloc>
oleh	senang	'4	corp_iNews2012_300K	stn._185257	NA NA NA perasaan <node>senang</node> dan bangga disampaikan <colloc span=4>oleh</colloc>
yang	senang	'4	corp_iNews2012_300K	stn._192866	pondok pesantren komaruddin merasa <node>senang</node> ada sejumlah pihak <colloc span=4>yang</colloc>
ini	senang	'4	corp_iNews2012_300K	stn._205412	saya akan memiliki rasa <node>senang</node> untuk melihat orang-orang <colloc span=4>ini</colloc>
bahkan	senang	'4	corp_iNews2012_300K	stn._246809	ini memberi kita rasa <node>senang</node> dan terwakili atau <colloc span=4>bahkan</colloc>
seseorang	senang	'4	corp_iNews2012_300K	stn._267804	deschamps kembali dengan rasa <node>senang</node> - ia adalah <colloc span=4>seseorang</colloc>
sama	senang	'4	corp_iNwsCrw2011_1M	stn._1792	NA  saya sangat <node>senang</node> dan tidak menyangka <colloc span=4>sama</colloc>
membuat	senang	'4	corp_iNwsCrw2011_1M	stn._54815	seseorang dengan perasaan bahagia <node>senang</node> dan biasanya akan <colloc span=4>membuat</colloc>
mata	senang	'4	corp_iNwsCrw2011_1M	stn._58820	kardi kusnadi menjelaskan rasa <node>senang</node> dan mambanjirnya air <colloc span=4>mata</colloc>
wajah	senang	'4	corp_iNwsCrw2011_1M	stn._60661	NA NA NA perasaan <node>senang</node> sangat tergambar pada <colloc span=4>wajah</colloc>
sih	senang	'4	corp_iNwsCrw2011_1M	stn._88949	NA tapi ya ada <node>senang</node> ada enggaknya juga <colloc span=4>sih</colloc>
dan	senang	'4	corp_iNwsCrw2011_1M	stn._110486	menahan rasa haru bercampur <node>senang</node> atas remisi tersebut <colloc span=4>dan</colloc>
menderita	senang	'4	corp_iNwsCrw2011_1M	stn._122915	NA NA NA NA <node>senang</node> susah bahagia dan <colloc span=4>menderita</colloc>
anak	senang	'4	corp_iNwsCrw2011_1M	stn._130048	ini akan memunculkan rasa <node>senang</node> percaya diri memotivasi <colloc span=4>anak</colloc>
sedih	senang	'4	corp_iNwsCrw2011_1M	stn._189688	emosi dasar seperti perasaan <node>senang</node> marah takut dan <colloc span=4>sedih</colloc>
selama	senang	'4	corp_iNwsCrw2011_1M	stn._338587	NA NA NA rasa <node>senang</node> lippi itu dikarenakan <colloc span=4>selama</colloc>
anak	senang	'4	corp_iNwsCrw2011_1M	stn._394050	akan selalu menimbulkan rasa <node>senang</node> bagi bapak tiga <colloc span=4>anak</colloc>
bisa	senang	'4	corp_iNwsCrw2011_1M	stn._455229	penyandang autisme dalam keadaan <node>senang</node> atau sedih tandanya <colloc span=4>bisa</colloc>
richard	senang	'4	corp_iNwsCrw2011_1M	stn._459171	beberapa peserta mengungkapkan rasa <node>senang</node> mendapatkan ilmu dari <colloc span=4>richard</colloc>
dengan	senang	'4	corp_iNwsCrw2011_1M	stn._464613	NA NA susah dan <node>senang</node> akan aku hadapi <colloc span=4>dengan</colloc>
akan	senang	'4	corp_iNwsCrw2011_1M	stn._584597	NA NA NA jadi <node>senang</node> dan sedih pasti <colloc span=4>akan</colloc>
mungkin	senang	'4	corp_iNwsCrw2011_1M	stn._593914	didapatkan tentu saja rasa <node>senang</node> bahagia fresh dan <colloc span=4>mungkin</colloc>
memberikannya	senang	'4	corp_iNwsCrw2011_1M	stn._601018	hormon ini memberikan perasaan <node>senang</node> pada tubuh dengan <colloc span=4>memberikannya</colloc>
senyum	senang	'4	corp_iNwsCrw2011_1M	stn._720327	NA NA NA ungkapan <node>senang</node> akan membuat ekspresi <colloc span=4>senyum</colloc>
perlu	senang	'4	corp_iNwsCrw2011_1M	stn._737471	lalu dengan perasaan nyaman <node>senang</node> ramai-ramai dan tanpa <colloc span=4>perlu</colloc>
antara	senang	'4	corp_iNwsCrw2011_1M	stn._765855	ini dapat menumbuhkan rasa <node>senang</node> dan bahagia bersama <colloc span=4>antara</colloc>
terbayangkan	senang	'4	corp_iNwsCrw2011_1M	stn._767954	ary merasakan sebuah rasa <node>senang</node> yang tidak dapat <colloc span=4>terbayangkan</colloc>
hati	senang	'4	corp_iNwsCrw2011_1M	stn._813364	NA NA NA perasaan <node>senang</node> bercampur haru menyelimuti <colloc span=4>hati</colloc>
merasa	senang	'4	corp_iNwsCrw2011_1M	stn._903598	kimia yang memberikan rasa <node>senang</node> yang membuat pasangan <colloc span=4>merasa</colloc>
perjalanan	senang	'4	corp_iNwsCrw2011_1M	stn._907971	seorang rombongan adalah rasa <node>senang</node> dapat berkunjung serta <colloc span=4>perjalanan</colloc>
menyelimuti	senang	'4	corp_iNwsCrw2011_1M	stn._929902	NA NA NA rasa <node>senang</node> tidak terkira kini <colloc span=4>menyelimuti</colloc>
juga	senang	'4	corp_iNwsCrw2011_1M	stn._931570	NA NA  ada <node>senang</node> ada lucunya ada <colloc span=4>juga</colloc>
toh	senang	'4	corp_iNwsCrw2011_1M	stn._975765	alurnya masing-masing susah dan <node>senang</node> harus selalu dinikmati <colloc span=4>toh</colloc>
ditampilkan	senang	'4	corp_iNwsCrw2012_1M	stn._34245	ditampilkan voyeurisme dan perasaan <node>senang</node> saat melihat objek <colloc span=4>ditampilkan</colloc>
tentu	senang	'4	corp_iNwsCrw2012_1M	stn._39132	NA NA  perasaan <node>senang</node> menduduki posisi strategis <colloc span=4>tentu</colloc>
origami	senang	'4	corp_iNwsCrw2012_1M	stn._67884	yuji hamada mengungkapkan rasa <node>senang</node> dan bangga karena <colloc span=4>origami</colloc>
sudah	senang	'4	corp_iNwsCrw2012_1M	stn._85603	NA NA NA rasa <node>senang</node> disebabkan karena ia <colloc span=4>sudah</colloc>
ketimbang	senang	'4	corp_iNwsCrw2012_1M	stn._211297	kapal dalam negeri lebih <node>senang</node> berada di darat <colloc span=4>ketimbang</colloc>
bertempat	senang	'4	corp_iNwsCrw2012_1M	stn._231848	NA NA NA perasaan <node>senang</node> karena memang saya <colloc span=4>bertempat</colloc>
barrack	senang	'4	corp_iNwsCrw2012_1M	stn._269197	artis yang memposting rasa <node>senang</node> mereka atas kemenangan <colloc span=4>barrack</colloc>
mereka	senang	'4	corp_iNwsCrw2012_1M	stn._321434	NA NA NA rasa <node>senang</node> yang bisa memasrahkan <colloc span=4>mereka</colloc>
mau	senang	'4	corp_iNwsCrw2012_1M	stn._389369	NA NA  kaget <node>senang</node> bercampur baur rasanya <colloc span=4>mau</colloc>
jangan	senang	'4	corp_iNwsCrw2012_1M	stn._426794	NA NA karena itu <node>senang</node> atau suka itu <colloc span=4>jangan</colloc>
penat	senang	'4	corp_iNwsCrw2012_1M	stn._484972	NA NA NA perasaan <node>senang</node> dan hilangnya rasa <colloc span=4>penat</colloc>
berbeda	senang	'4	corp_iNwsCrw2012_1M	stn._505766	NA NA NA NA <node>senang</node> dan ingin itu <colloc span=4>berbeda</colloc>
diukur	senang	'4	corp_iNwsCrw2012_1M	stn._555134	oleh karena itu rasa <node>senang</node> saya tidak bisa <colloc span=4>diukur</colloc>
seseorang	senang	'4	corp_iNwsCrw2012_1M	stn._566835	emosi dari sedih ke <node>senang</node> atau sebaliknya atau <colloc span=4>seseorang</colloc>
wajar	senang	'4	corp_iNwsCrw2012_1M	stn._632366	NA NA NA rasa <node>senang</node> alonso itu tergolong <colloc span=4>wajar</colloc>
akan	senang	'4	corp_iNwsCrw2012_1M	stn._685681	ketika anak dalam keadaan <node>senang</node> maka sistem informasi <colloc span=4>akan</colloc>
terhadap	senang	'4	corp_iNwsCrw2012_1M	stn._702399	akan diresensi atau rasa <node>senang</node> dan tidak senang <colloc span=4>terhadap</colloc>
kami	senang	'4	corp_iNwsCrw2012_1M	stn._705375	NA NA susah dan <node>senang</node> sebagai wakil rakyat <colloc span=4>kami</colloc>
dengan	senang	'4	corp_iNwsCrw2012_1M	stn._747636	NA NA NA namun <node>senang</node> itu hendaknya diterima <colloc span=4>dengan</colloc>
jawab	senang	'4	corp_iNwsCrw2012_1M	stn._747636	yang rational karena dibalik <node>senang</node> itu ada tanggung <colloc span=4>jawab</colloc>
keluh	senang	'4	corp_iNwsCrw2012_1M	stn._758770	juga bisa menyelami perasaan <node>senang</node> sedih marah maupun <colloc span=4>keluh</colloc>
rokok	senang	'4	corp_iNwsCrw2012_1M	stn._783949	serotonin menimbulkan rangsangan rasa <node>senang</node> sekaligus keinginan mencari <colloc span=4>rokok</colloc>
bisa	senang	'4	corp_iNwsCrw2012_1M	stn._785535	NA NA dan rasa <node>senang</node> itu pun tidak <colloc span=4>bisa</colloc>
dalam	senang	'4	corp_iNwsCrw2012_1M	stn._848489	harian jogja harjo saya <node>senang</node> karena anda pasti <colloc span=4>dalam</colloc>
anda	senang	'4	corp_iNwsCrw2012_1M	stn._848489	anda pasti dalam keadaan <node>senang</node> bahkan lebih lagi <colloc span=4>anda</colloc>
mendapatkan	senang	'4	corp_iNwsCrw2012_1M	stn._968235	berisikan ungkapan rasa syukur <node>senang</node> dan haru telah <colloc span=4>mendapatkan</colloc>
secara	senang	'4	corp_iNwsCrw2012_1M	stn._968606	diri dengan memberikan perasaan <node>senang</node> akan diri sendiri <colloc span=4>secara</colloc>
karena	senang	'4	corp_iWeb2011_300K	stn._59522	antarpersonal ada sedikit rasa <node>senang</node> di hati saya <colloc span=4>karena</colloc>
mengatasi	senang	'4	corp_iWeb2011_300K	stn._62131	gempa a stimulasi emosi <node>senang</node> atau kegembiraan untuk <colloc span=4>mengatasi</colloc>
tidak	senang	'4	corp_iWeb2011_300K	stn._64999	NA NA NA perasaaan <node>senang</node> setelah menolong yang <colloc span=4>tidak</colloc>
bersama	senang	'4	corp_iWeb2011_300K	stn._148782	NA NA susah dan <node>senang</node> sudah kita lewati <colloc span=4>bersama</colloc>
jayaraga	senang	'4	corp_iWeb2011_300K	stn._192833	NA NA NA ia <node>senang</node> mendengar ceritera ki <colloc span=4>jayaraga</colloc>
sudah	senang	'4	corp_iWeb2011_300K	stn._250165	NA NA NA susah <node>senang</node> sedih dan gembira <colloc span=4>sudah</colloc>
kabar	senang	'4	corp_iWeb2011_300K	stn._276886	NA NA NA NA <node>senang</node> juga nih mendapat <colloc span=4>kabar</colloc>
pemilik	senang	'4	corp_iWeb2012_1M	stn._964	mereka dalam susah dan <node>senang</node> sehat atau sakit <colloc span=4>pemilik</colloc>
malu	senang	'4	corp_iWeb2012_1M	stn._10911	ekspresi non-verbal seperti rasa <node>senang</node> bangga dan rasa <colloc span=4>malu</colloc>
dalam	senang	'4	corp_iWeb2012_1M	stn._13768	individu dalam bentuk perasaan <node>senang</node> atau hambatan emosi <colloc span=4>dalam</colloc>
ada	senang	'4	corp_iWeb2012_1M	stn._16442	biasanya disertai dengan perasaan <node>senang</node> karena itu merasa <colloc span=4>ada</colloc>
dialami	senang	'4	corp_iWeb2012_1M	stn._16925	berbagi sakit dan berbagi <node>senang</node> terhadap apa yang <colloc span=4>dialami</colloc>
dan	senang	'4	corp_iWeb2012_1M	stn._23493	menimbulkan ketidaksukaan dan rasa <node>senang</node> akan menimbulkan kesukaan <colloc span=4>dan</colloc>
setuju	senang	'4	corp_iWeb2012_1M	stn._25703	maka akan timbul perasaan <node>senang</node> atau tidak senang <colloc span=4>setuju</colloc>
setuju	senang	'4	corp_iWeb2012_1M	stn._25703	perasaan senang atau tidak <node>senang</node> setuju atau tidak <colloc span=4>setuju</colloc>
emosi-emosi	senang	'4	corp_iWeb2012_1M	stn._54352	merasakan emosi positif seperti <node>senang</node> riang bertekad dan <colloc span=4>emosi-emosi</colloc>
damai	senang	'4	corp_iWeb2012_1M	stn._68914	tertentu seperti perasaan takut <node>senang</node> sedih dan perasaan <colloc span=4>damai</colloc>
bencana	senang	'4	corp_iWeb2012_1M	stn._95331	tawadhu baik dalam keadaan <node>senang</node> atau dalam keadaan <colloc span=4>bencana</colloc>
karena	senang	'4	corp_iWeb2012_1M	stn._96479	semua keluarga kaget bercampur <node>senang</node> hal ini disebabkan <colloc span=4>karena</colloc>
kedua	senang	'4	corp_iWeb2012_1M	stn._120172	dengan penuh haru dan <node>senang</node> terpancar diraut wajah <colloc span=4>kedua</colloc>
setelah	senang	'4	corp_iWeb2012_1M	stn._123876	kepuasan pelanggan adalah perasaan <node>senang</node> atau kekecewaan seseorang <colloc span=4>setelah</colloc>
dari	senang	'4	corp_iWeb2012_1M	stn._136994	yang merasa ikut terbawa <node>senang</node> jika mendengar lagu <colloc span=4>dari</colloc>
yang	senang	'4	corp_iWeb2012_1M	stn._164094	NA NA NA susah <node>senang</node> bahagia maupun hal <colloc span=4>yang</colloc>
rukoyyah	senang	'4	corp_iWeb2012_1M	stn._169052	NA NA dengan perasaan <node>senang</node> ustman segera meminang <colloc span=4>rukoyyah</colloc>
bercampur	senang	'4	corp_iWeb2012_1M	stn._169339	NA NA NA NA <node>senang</node> sedih marah semua <colloc span=4>bercampur</colloc>
bisa	senang	'4	corp_iWeb2012_1M	stn._176477	hal inilah yang menimbulkan <node>senang</node> dan susah bahkan <colloc span=4>bisa</colloc>
pelayanan	senang	'4	corp_iWeb2012_1M	stn._179181	karyawan untuk memberikan rasa <node>senang</node> dan puas dalam <colloc span=4>pelayanan</colloc>
setuju	senang	'4	corp_iWeb2012_1M	stn._184910	didasarkan oleh alasan rasa <node>senang</node> atau tidak senang <colloc span=4>setuju</colloc>
setuju	senang	'4	corp_iWeb2012_1M	stn._184910	rasa senang atau tidak <node>senang</node> setuju atau tidak <colloc span=4>setuju</colloc>
rindu	senang	'4	corp_iWeb2012_1M	stn._199927	emosi positif berupa emosi <node>senang</node> sayang malu serta <colloc span=4>rindu</colloc>
berdoa	senang	'4	corp_iWeb2012_1M	stn._211297	diri sendiri atau rasa <node>senang</node> dengan pilihan setelah <colloc span=4>berdoa</colloc>
tetap	senang	'4	corp_iWeb2012_1M	stn._242945	NA baik dalam keadaan <node>senang</node> maupun susah mereka <colloc span=4>tetap</colloc>
dibayarin	senang	'4	corp_iWeb2012_1M	stn._259392	nih ya ada perasaan <node>senang</node> juga kalau saya <colloc span=4>dibayarin</colloc>
mengikuti	senang	'4	corp_iWeb2012_1M	stn._263228	NA NA NA NA <node>senang</node> atau enak itu <colloc span=4>mengikuti</colloc>
kanak-kanak	senang	'4	corp_iWeb2012_1M	stn._276886	pujian boleh meningkatkan rasa <node>senang</node> dan keriangan kepada <colloc span=4>kanak-kanak</colloc>
di	senang	'4	corp_iWeb2012_1M	stn._302790	NA NA susah dan <node>senang</node> kami jalani bersama <colloc span=4>di</colloc>
yang	senang	'4	corp_iWeb2012_1M	stn._343590	dalamnya mereka dengan rasa <node>senang</node> tinggal di tenda <colloc span=4>yang</colloc>
dalam	senang	'4	corp_iWeb2012_1M	stn._354892	NA kami menjawab bahwa <node>senang</node> yang anda maksud <colloc span=4>dalam</colloc>
menolak	senang	'4	corp_iWeb2012_1M	stn._364110	dan ungkapan perasaan seperti <node>senang</node> ragu takut atau <colloc span=4>menolak</colloc>
saat	senang	'4	corp_iWeb2012_1M	stn._377567	NA NA ada perasaan <node>senang</node> berdesir di hati <colloc span=4>saat</colloc>
saat	senang	'4	corp_iWeb2012_1M	stn._380305	ini memberikan sensasi rasa <node>senang</node> yang juga muncul <colloc span=4>saat</colloc>
dengan	senang	'4	corp_iWeb2012_1M	stn._383691	NA NA ada rasa <node>senang</node> di hati saya <colloc span=4>dengan</colloc>
didik	senang	'4	corp_iWeb2012_1M	stn._410409	yang selalu memberikan rasa <node>senang</node> akan membuat anak <colloc span=4>didik</colloc>
mulai	senang	'4	corp_iWeb2012_1M	stn._412396	mulai timbul sebagai perasaan <node>senang</node> atau perbedaan seks <colloc span=4>mulai</colloc>
lawan	senang	'4	corp_iWeb2012_1M	stn._412396	mulai timbul sebagai perasaan <node>senang</node> atau malu pada <colloc span=4>lawan</colloc>
lagi	senang	'4	corp_iWeb2012_1M	stn._434054	jelas rasa marah rasa <node>senang</node> atau memang tak <colloc span=4>lagi</colloc>
pelaku	senang	'4	corp_iWeb2012_1M	stn._437679	untukmelukai dan menimbulkan rasa <node>senang</node> di hati si <colloc span=4>pelaku</colloc>
dikarenakan	senang	'4	corp_iWeb2012_1M	stn._438861	sebagai perasaan puas rasa <node>senang</node> dan kelegaan seseorang <colloc span=4>dikarenakan</colloc>
kita	senang	'4	corp_iWeb2012_1M	stn._448838	tapi kekekalan penuh rasa <node>senang</node> dan kebanggaan karena <colloc span=4>kita</colloc>
oleh	senang	'4	corp_iWeb2012_1M	stn._451470	hanya tergantung pada rasa <node>senang</node> apa yang diberikan <colloc span=4>oleh</colloc>
ingin	senang	'4	corp_iWeb2012_1M	stn._454896	lakukan dalam susah maupun <node>senang</node> dalam impian yang <colloc span=4>ingin</colloc>
sebagainya	senang	'4	corp_iWeb2012_1M	stn._458436	takut sedih gembira kecewa <node>senang</node> benci was-was dan <colloc span=4>sebagainya</colloc>
fenomena-fenomena	senang	'4	corp_iWeb2012_1M	stn._470413	NA menikmati susah dan <node>senang</node> hidup merekam segala <colloc span=4>fenomena-fenomena</colloc>
kami	senang	'4	corp_iWeb2012_1M	stn._474569	NA NA NA NA <node>senang</node> bercampur bingung tapi <colloc span=4>kami</colloc>
cemas	senang	'4	corp_iWeb2012_1M	stn._490729	mengalami dan mengekspresikan rasa <node>senang</node> sedih kecewa bahagia <colloc span=4>cemas</colloc>
